worker_id,vehicle_type,experience_days,avg_daily_orders,avg_daily_earnings,active_hours_per_day,zone_id,city,state,zone_type,season,rainfall_mm,aqi,temperature,humidity,order_volatility,earnings_volatility,recent_disruption_rate,risk_score,premium_inr
wkr_15503,two_wheeler,1245,16.5,960.45,7.3,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,0.01,53.0,39.6,27.3,0.406,0.481,0.255,0.1236,23.71
wkr_15504,car,435,19.1,880.67,6.5,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,0.16,74.0,24.0,69.9,0.157,0.145,0.212,0.0752,22.26
wkr_15505,two_wheeler,859,22.4,1329.94,10.6,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.06,148.0,38.7,10.0,0.23,0.27,0.149,0.1493,24.48
wkr_15506,two_wheeler,110,17.8,1011.06,8.6,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,4.58,58.0,26.3,75.3,0.141,0.129,0.192,0.1227,23.68
wkr_15507,car,187,19.8,953.55,8.4,zone_pune_urban,Pune,Maharashtra,urban,Summer,0.08,133.0,39.6,48.9,0.1,0.117,0.112,0.1162,23.49
wkr_15508,car,1047,9.7,638.25,7.8,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,0.96,99.0,15.1,56.9,0.526,0.505,0.162,0.2087,26.26
wkr_15509,two_wheeler,975,20.1,966.93,9.8,zone_hyderabad_urban,Hyderabad,Telangana,urban,Monsoon,3.34,94.0,25.7,72.7,0.181,0.187,0.21,0.1449,24.35
wkr_15510,car,1104,13.9,951.49,8.9,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,3.72,111.0,29.2,53.5,0.623,0.55,0.211,0.2277,26.83
wkr_15511,two_wheeler,457,18.1,1016.42,4.6,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,0.15,33.0,36.5,60.1,0.116,0.12,0.423,0.1421,24.26
wkr_15512,car,248,14.0,782.44,8.3,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,0.19,55.0,33.5,66.8,0.279,0.316,0.156,0.1097,23.29
wkr_15513,two_wheeler,1155,22.6,916.08,13.8,zone_hyderabad_urban,Hyderabad,Telangana,urban,Monsoon,6.18,186.0,26.7,90.1,0.401,0.473,0.265,0.2239,26.72
wkr_15514,car,56,15.1,658.45,6.3,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.39,86.0,17.0,66.2,0.267,0.225,0.467,0.1745,25.23
wkr_15515,bike,713,13.4,654.38,8.8,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,1.17,358.0,22.4,49.8,0.188,0.168,0.357,0.3294,29.88
wkr_15516,car,1048,15.1,1234.38,9.8,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.04,117.0,20.9,13.4,0.169,0.165,0.049,0.1271,23.81
wkr_15517,bike,1250,13.4,417.73,9.9,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,1.03,128.0,23.6,46.4,0.143,0.152,0.159,0.1375,24.12
wkr_15518,bike,36,12.5,503.43,10.3,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,1.11,64.0,19.3,53.8,0.44,0.411,0.099,0.1204,23.61
wkr_15519,two_wheeler,832,11.3,688.22,6.0,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.05,91.0,23.4,51.8,0.182,0.192,0.267,0.1672,25.02
wkr_15520,bike,304,25.7,900.03,7.9,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,3.45,216.0,16.8,58.4,0.296,0.285,0.172,0.2013,26.04
wkr_15521,bike,1266,11.1,627.46,4.0,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,7.38,33.0,34.6,58.7,0.283,0.306,0.166,0.1235,23.7
wkr_15522,car,1339,15.4,1032.05,7.6,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,1.37,98.0,41.6,60.9,0.49,0.552,0.146,0.1843,25.53
wkr_15523,two_wheeler,1134,12.1,603.0,8.0,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,2.57,119.0,26.5,81.5,0.682,0.647,0.473,0.2641,27.92
wkr_15524,two_wheeler,843,21.0,821.07,10.6,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,1.14,159.0,34.6,30.8,0.064,0.059,0.167,0.1433,24.3
wkr_15525,bike,84,17.3,758.63,4.2,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,0.8,109.0,29.1,65.6,0.342,0.355,0.304,0.1472,24.42
wkr_15526,bike,428,13.0,853.51,8.8,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,4.17,70.0,39.7,25.7,0.277,0.259,0.221,0.1105,23.31
wkr_15527,two_wheeler,471,11.7,744.24,5.1,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.04,76.0,16.4,67.2,0.324,0.302,0.119,0.132,23.96
wkr_15528,car,332,6.8,765.7,7.0,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.12,115.0,16.9,49.8,0.195,0.207,0.363,0.2055,26.16
wkr_15529,bike,593,10.9,339.85,10.5,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,0.03,41.0,36.8,45.4,0.461,0.456,0.215,0.1517,24.55
wkr_15530,bike,187,19.5,542.13,8.2,zone_hyderabad_urban,Hyderabad,Telangana,urban,Monsoon,33.59,164.0,29.7,70.4,0.458,0.378,0.155,0.3029,29.09
wkr_15531,two_wheeler,1454,17.5,964.88,11.6,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Monsoon,82.65,50.0,27.4,100.0,0.275,0.264,0.388,0.4388,33.16
wkr_15532,bike,296,12.1,651.41,7.0,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,0.14,54.0,23.3,47.9,0.189,0.196,0.134,0.11,23.3
wkr_15533,bike,117,12.9,443.67,9.3,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.08,180.0,17.0,40.5,0.361,0.391,0.286,0.2077,26.23
wkr_15534,two_wheeler,721,19.9,506.97,6.3,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,0.61,164.0,17.1,52.2,0.294,0.346,0.265,0.1938,25.82
wkr_15535,bike,907,10.9,630.1,5.1,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,4.98,182.0,29.4,90.2,0.439,0.447,0.439,0.3358,30.07
wkr_15536,two_wheeler,1093,18.0,459.9,10.8,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.46,146.0,18.5,55.1,0.518,0.618,0.109,0.1981,25.94
wkr_15537,two_wheeler,293,14.2,802.52,4.0,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.16,78.0,39.7,23.8,0.347,0.309,0.106,0.0985,22.95
wkr_15538,two_wheeler,425,22.1,786.58,9.0,zone_pune_urban,Pune,Maharashtra,urban,Summer,2.28,143.0,39.0,35.9,0.403,0.396,0.234,0.1975,25.92
wkr_15539,two_wheeler,769,8.6,305.43,6.8,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.89,31.0,22.9,71.2,0.242,0.255,0.138,0.1052,23.16
wkr_15540,car,211,10.0,352.92,10.0,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,27.72,104.0,25.7,77.5,0.44,0.444,0.357,0.3278,29.84
wkr_15541,two_wheeler,1432,15.7,528.17,9.2,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,38.41,34.0,28.1,85.5,0.285,0.238,0.219,0.2657,27.97
wkr_15542,bike,465,16.8,647.25,7.7,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.21,102.0,39.2,10.0,0.153,0.152,0.175,0.1384,24.15
wkr_15543,two_wheeler,550,13.5,850.1,8.0,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,2.41,46.0,32.4,44.4,0.346,0.307,0.24,0.1308,23.92
wkr_15544,two_wheeler,910,20.4,1003.71,5.7,zone_hyderabad_urban,Hyderabad,Telangana,urban,Monsoon,37.98,161.0,30.6,83.7,0.407,0.4,0.249,0.342,30.26
wkr_15545,two_wheeler,923,18.3,744.55,9.1,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.15,65.0,20.1,38.0,0.509,0.575,0.27,0.1861,25.58
wkr_15546,bike,1312,15.5,569.93,5.0,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,3.63,80.0,36.8,27.9,0.273,0.234,0.327,0.1563,24.69
wkr_15547,car,1349,20.1,1584.43,7.0,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,7.21,110.0,30.9,57.5,0.199,0.179,0.124,0.1204,23.61
wkr_15548,two_wheeler,1104,11.4,604.72,6.1,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,1.88,64.0,21.6,61.9,0.095,0.112,0.212,0.1113,23.34
wkr_15549,car,112,17.9,630.49,10.1,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,19.95,121.0,29.8,85.7,0.102,0.119,0.303,0.2033,26.1
wkr_15550,bike,1165,17.6,960.23,4.3,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,1.64,81.0,39.0,45.5,0.328,0.281,0.123,0.1495,24.49
wkr_15551,bike,427,17.7,696.09,9.1,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.41,65.0,19.4,63.2,0.086,0.074,0.2,0.1194,23.58
wkr_15552,two_wheeler,1006,20.7,614.01,9.4,zone_hyderabad_urban,Hyderabad,Telangana,urban,Monsoon,25.68,188.0,25.4,76.6,0.393,0.338,0.111,0.2862,28.59
wkr_15553,car,1112,12.7,1214.56,7.3,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.81,92.0,20.7,42.0,0.186,0.201,0.432,0.1911,25.73
wkr_15554,two_wheeler,464,22.4,1150.15,8.7,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,99.61,94.0,27.7,95.0,0.314,0.358,0.413,0.5252,35.76
wkr_15555,bike,1288,14.8,838.71,6.7,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.67,407.0,19.3,43.4,0.373,0.433,0.125,0.3026,29.08
wkr_15556,two_wheeler,239,11.3,535.9,8.8,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,1.63,107.0,40.8,26.8,0.024,0.028,0.192,0.1372,24.12
wkr_15557,bike,1445,19.1,816.47,5.2,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,12.63,59.0,25.7,71.8,0.557,0.484,0.481,0.2646,27.94
wkr_15558,car,127,15.7,1435.86,6.7,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,5.68,114.0,34.7,26.5,0.255,0.212,0.158,0.1531,24.59
wkr_15559,car,1219,15.5,1210.03,10.3,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,3.33,120.0,31.2,62.9,0.071,0.059,0.114,0.0638,21.91
wkr_15560,bike,615,14.5,670.15,6.8,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.52,96.0,34.2,36.5,0.159,0.156,0.093,0.1074,23.22
wkr_15561,two_wheeler,1493,4.6,485.33,9.6,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,3.47,100.0,36.4,25.2,0.195,0.208,0.196,0.129,23.87
wkr_15562,car,369,20.1,1585.52,9.2,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,0.52,90.0,25.5,57.1,0.244,0.196,0.408,0.227,26.81
wkr_15563,car,1203,14.0,559.92,11.0,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.41,212.0,19.1,48.2,0.443,0.433,0.394,0.2933,28.8
wkr_15564,bike,1308,4.7,456.87,9.4,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.06,136.0,15.7,55.8,0.396,0.434,0.31,0.1936,25.81
wkr_15565,car,637,12.0,873.66,9.1,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,11.1,63.0,26.6,85.5,0.239,0.235,0.068,0.0972,22.92
wkr_15566,car,1259,13.6,983.86,5.4,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.06,144.0,18.4,26.5,0.297,0.312,0.234,0.1705,25.12
wkr_15567,car,1419,4.4,368.96,7.0,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,3.62,147.0,18.9,40.4,0.104,0.106,0.291,0.1666,25.0
wkr_15568,car,635,6.1,513.43,8.4,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,1.34,120.0,42.8,14.9,0.156,0.148,0.437,0.2123,26.37
wkr_15569,bike,1216,13.7,659.63,7.1,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.4,94.0,22.2,70.7,0.267,0.279,0.379,0.2081,26.24
wkr_15570,car,538,13.6,535.51,8.3,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.43,199.0,17.4,53.4,0.35,0.407,0.265,0.2252,26.76
wkr_15571,car,240,20.4,1681.14,9.6,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,32.25,33.0,31.2,92.1,0.157,0.154,0.202,0.1951,25.85
wkr_15572,car,664,24.2,1219.56,8.7,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,2.26,200.0,33.4,23.6,0.017,0.019,0.286,0.1877,25.63
wkr_15573,two_wheeler,388,11.0,534.36,7.4,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.02,145.0,21.4,47.9,0.353,0.296,0.115,0.1507,24.52
wkr_15574,two_wheeler,486,10.8,525.24,8.4,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Summer,2.23,278.0,38.2,23.1,0.156,0.134,0.293,0.2266,26.8
wkr_15575,bike,857,20.0,496.24,7.1,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,0.9,186.0,35.2,27.2,0.338,0.328,0.423,0.2421,27.26
wkr_15576,two_wheeler,865,15.2,931.83,11.1,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,1.35,75.0,20.1,44.9,0.36,0.339,0.044,0.108,23.24
wkr_15577,two_wheeler,1172,9.0,762.04,5.6,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.06,85.0,19.7,58.1,0.215,0.197,0.173,0.1282,23.84
wkr_15578,bike,1341,17.9,655.58,11.3,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.09,70.0,46.5,24.0,0.276,0.325,0.153,0.1015,23.04
wkr_15579,bike,92,15.3,899.99,7.4,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Monsoon,99.04,97.0,30.8,100.0,0.327,0.339,0.299,0.5006,35.02
wkr_15580,two_wheeler,472,17.0,1210.71,4.2,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,13.76,121.0,28.4,91.9,0.301,0.281,0.213,0.2171,26.51
wkr_15581,car,497,15.5,577.85,8.4,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.07,149.0,23.4,55.5,0.37,0.414,0.106,0.1287,23.86
wkr_15582,two_wheeler,697,21.7,1192.79,10.8,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.21,119.0,16.7,31.6,0.027,0.032,0.171,0.0784,22.35
wkr_15583,car,770,11.9,1067.01,9.3,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.22,74.0,17.0,51.2,0.461,0.527,0.267,0.1787,25.36
wkr_15584,car,313,15.1,905.59,4.0,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,1.12,84.0,38.3,44.9,0.362,0.33,0.156,0.121,23.63
wkr_15585,two_wheeler,613,19.9,1227.36,7.9,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.34,138.0,22.9,45.3,0.304,0.292,0.411,0.2129,26.39
wkr_15586,bike,1389,14.4,463.03,8.4,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,31.31,53.0,27.5,100.0,0.233,0.238,0.569,0.3093,29.28
wkr_15587,car,1189,14.6,1095.29,6.2,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,3.48,38.0,32.5,50.8,0.141,0.127,0.3,0.1457,24.37
wkr_15588,bike,91,12.4,778.26,10.6,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,5.15,106.0,28.1,83.4,0.294,0.34,0.316,0.2333,27.0
wkr_15589,bike,1239,16.2,579.36,11.0,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.0,158.0,44.4,12.7,0.199,0.213,0.122,0.141,24.23
wkr_15590,car,330,23.0,797.11,9.0,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,0.83,138.0,16.7,47.9,0.309,0.345,0.136,0.127,23.81
wkr_15591,bike,221,13.6,340.26,5.2,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.42,142.0,18.6,59.5,0.37,0.318,0.403,0.2176,26.53
wkr_15592,car,804,15.2,1011.91,6.3,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,5.48,67.0,26.4,68.4,0.206,0.221,0.326,0.2004,26.01
wkr_15593,car,179,23.8,965.76,9.0,zone_hyderabad_urban,Hyderabad,Telangana,urban,Monsoon,74.76,90.0,27.6,84.8,0.527,0.446,0.48,0.5023,35.07
wkr_15594,car,1016,15.3,819.8,6.1,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Summer,2.41,165.0,37.3,20.7,0.319,0.375,0.297,0.2298,26.9
wkr_15595,car,1434,18.8,1062.44,6.5,zone_pune_urban,Pune,Maharashtra,urban,Summer,0.28,186.0,38.1,37.8,0.188,0.225,0.371,0.2252,26.76
wkr_15596,car,672,11.1,810.21,10.8,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,4.33,84.0,35.5,53.5,0.431,0.391,0.234,0.2047,26.14
wkr_15597,two_wheeler,545,12.9,964.8,8.8,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,5.57,123.0,28.1,77.1,0.244,0.263,0.125,0.163,24.89
wkr_15598,bike,1138,18.3,1062.61,7.7,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,32.59,196.0,29.8,89.7,0.409,0.485,0.415,0.3964,31.89
wkr_15599,car,666,10.8,813.91,6.8,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,1.12,67.0,39.3,45.2,0.545,0.599,0.112,0.1503,24.51
wkr_15600,car,113,23.5,1460.23,9.0,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,1.96,151.0,31.5,45.7,0.139,0.144,0.269,0.1821,25.46
wkr_15601,bike,488,17.6,1050.7,4.8,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,0.42,36.0,37.0,64.1,0.482,0.398,0.108,0.1184,23.55
wkr_15602,car,1082,10.0,583.49,5.9,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,5.7,54.0,39.1,40.1,0.166,0.197,0.03,0.1178,23.53
wkr_15603,bike,827,30.9,1211.58,7.3,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.56,205.0,19.8,49.6,0.052,0.062,0.103,0.118,23.54
wkr_15604,two_wheeler,822,14.8,737.16,6.6,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,0.56,84.0,38.0,33.4,0.723,0.816,0.3,0.2168,26.5
wkr_15605,two_wheeler,196,15.3,898.7,8.8,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.23,87.0,46.4,16.4,0.108,0.118,0.272,0.1201,23.6
wkr_15606,car,715,6.7,426.64,9.2,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,0.09,110.0,32.4,48.5,0.606,0.578,0.237,0.1969,25.91
wkr_15607,two_wheeler,798,14.8,764.42,6.9,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,1.3,54.0,37.1,60.9,0.301,0.276,0.088,0.1103,23.31
wkr_15608,car,1357,21.8,1679.0,13.0,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.03,78.0,39.9,10.0,0.278,0.238,0.251,0.1617,24.85
wkr_15609,bike,1319,10.0,171.0,5.9,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,0.07,153.0,35.4,46.4,0.029,0.033,0.187,0.1204,23.61
wkr_15610,car,688,13.1,1110.55,7.6,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,3.55,76.0,41.4,48.3,0.139,0.138,0.587,0.2655,27.96
wkr_15611,bike,392,20.0,1031.03,11.3,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,61.8,34.0,30.8,100.0,0.334,0.342,0.186,0.3639,30.92
wkr_15612,two_wheeler,1222,5.9,583.51,11.1,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.95,127.0,22.3,50.2,0.117,0.131,0.187,0.0955,22.86
wkr_15613,bike,1314,22.0,1155.66,10.3,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.04,125.0,24.4,15.4,0.157,0.127,0.27,0.1326,23.98
wkr_15614,car,784,19.5,1465.63,10.2,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,0.8,49.0,33.8,66.4,0.332,0.386,0.238,0.1254,23.76
wkr_15615,bike,583,12.9,612.3,8.6,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,2.24,449.0,17.2,58.8,0.275,0.314,0.31,0.3212,29.64
wkr_15616,bike,936,13.4,483.47,9.4,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,250.0,44.0,26.1,100.0,0.654,0.59,0.499,0.585,37.55
wkr_15617,bike,362,18.7,1174.01,8.3,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,9.22,92.0,29.3,88.9,0.146,0.138,0.46,0.2257,26.77
wkr_15618,bike,316,14.5,839.89,10.0,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.83,98.0,17.3,70.1,0.18,0.199,0.143,0.1045,23.14
wkr_15619,bike,1405,4.1,231.05,7.5,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,11.13,89.0,25.9,89.8,0.046,0.05,0.079,0.1107,23.32
wkr_15620,two_wheeler,735,11.8,498.39,7.4,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,1.68,42.0,16.0,75.3,0.386,0.325,0.152,0.1086,23.26
wkr_15621,two_wheeler,1037,12.9,517.5,8.0,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.27,51.0,16.1,59.5,0.197,0.193,0.139,0.0879,22.64
wkr_15622,bike,817,15.7,1064.8,10.4,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,0.27,101.0,24.6,55.4,0.362,0.423,0.353,0.2115,26.34
wkr_15623,car,1462,26.3,1207.5,7.1,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,4.65,71.0,37.8,59.9,0.11,0.13,0.33,0.1412,24.24
wkr_15624,bike,76,9.4,634.59,8.2,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,0.65,120.0,40.3,44.1,0.375,0.438,0.158,0.153,24.59
wkr_15625,car,1122,17.2,1009.72,10.3,zone_pune_urban,Pune,Maharashtra,urban,Winter,6.16,121.0,15.9,57.6,0.497,0.545,0.237,0.2144,26.43
wkr_15626,two_wheeler,436,22.9,607.93,9.3,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,1.94,86.0,40.4,43.9,0.181,0.197,0.271,0.1442,24.33
wkr_15627,two_wheeler,212,10.5,413.94,8.1,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,14.43,152.0,28.1,73.9,0.553,0.634,0.06,0.1776,25.33
wkr_15628,bike,1494,22.6,1259.78,5.6,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,60.58,59.0,27.9,100.0,0.24,0.263,0.239,0.3462,30.38
wkr_15629,bike,851,12.1,668.47,9.0,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,0.57,36.0,32.4,55.1,0.49,0.456,0.254,0.1895,25.68
wkr_15630,car,192,9.1,627.11,10.8,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Monsoon,72.37,45.0,26.7,99.1,0.255,0.28,0.242,0.3643,30.93
wkr_15631,two_wheeler,366,11.7,485.48,8.5,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.33,144.0,42.2,14.3,0.505,0.59,0.243,0.2317,26.95
wkr_15632,two_wheeler,1264,16.9,913.41,7.2,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,2.13,95.0,34.2,32.7,0.132,0.148,0.274,0.1622,24.87
wkr_15633,bike,260,16.5,728.5,9.2,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,1.25,82.0,35.4,58.4,0.119,0.106,0.423,0.1801,25.4
wkr_15634,two_wheeler,1081,14.3,806.71,10.0,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,5.59,180.0,28.5,87.5,0.245,0.233,0.252,0.2218,26.65
wkr_15635,two_wheeler,987,8.7,513.25,8.6,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,33.18,60.0,28.1,81.4,0.432,0.508,0.074,0.2228,26.68
wkr_15636,car,736,14.3,1086.28,6.8,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.81,114.0,23.5,17.4,0.183,0.179,0.053,0.0818,22.45
wkr_15637,two_wheeler,476,16.3,500.27,9.7,zone_pune_urban,Pune,Maharashtra,urban,Summer,0.3,82.0,34.8,29.6,0.194,0.167,0.083,0.1201,23.6
wkr_15638,car,1146,19.1,1180.57,7.0,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.06,84.0,38.7,16.3,0.176,0.164,0.083,0.0914,22.74
wkr_15639,bike,1243,27.3,1020.62,8.3,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,1.77,123.0,30.7,82.2,0.318,0.292,0.156,0.141,24.23
wkr_15640,two_wheeler,1215,11.7,496.55,8.7,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,4.91,58.0,21.3,69.9,0.092,0.076,0.114,0.0713,22.14
wkr_15641,two_wheeler,840,15.7,390.12,10.0,zone_hyderabad_urban,Hyderabad,Telangana,urban,Summer,3.22,217.0,32.3,25.6,0.264,0.249,0.193,0.2254,26.76
wkr_15642,two_wheeler,223,19.7,503.19,8.3,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.71,162.0,19.5,55.4,0.143,0.169,0.221,0.1783,25.35
wkr_15643,bike,138,22.1,744.91,8.5,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,12.88,86.0,25.3,85.7,0.269,0.227,0.147,0.1259,23.78
wkr_15644,two_wheeler,1426,8.3,538.74,8.3,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,19.8,162.0,30.2,90.5,0.51,0.524,0.494,0.3306,29.92
wkr_15645,bike,993,24.7,1090.98,7.3,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,0.77,114.0,33.3,49.4,0.053,0.057,0.172,0.0931,22.79
wkr_15646,two_wheeler,978,19.1,1095.1,9.6,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.25,173.0,39.2,10.0,0.365,0.384,0.244,0.1833,25.5
